source_category,product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
breads,Pain de mie american sandwich rustique sans sucres ajoutés 500g,3228857002245,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads']",0,[],[],293.0,8.0,0.8,3.0,8.7,11.0,1.0
breads,,3029330069898,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],270.0,4.3,0.5,5.3,6.2,10.0,1.0
breads,Biscottes,7622210416681,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:common-wheat-rusks']",3,[],"['en:e300', 'en:e471', 'en:e481']",165.0,2.9,1.4,2.8,1.4,4.6,0.47
breads,La Biscotte 96% de céréales,7622210416629,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks']",3,[],"['en:e300', 'en:e471', 'en:e481']",408.0,7.3,3.4,6.8,3.6,11.0,1.2
breads,Extra moelleux nature,3228857000883,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'fr:pains-de-mie-blancs-nature']",0,[],[],278.0,5.2,0.5,6.5,5.0,8.1,1.18
breads,Pain complet,3029330071280,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],243.0,3.0,0.3,3.8,6.6,8.7,1.2
breads,Tartines Bio quinoa & graines 450g,3760049798029,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'fr:tartine']",2,[],"['en:e300', 'en:e412']",314.0,11.0,0.9,5.0,5.3,9.1,1.0
breads,Maxi Tranches Sans sucre ajouté Nature,3029330022411,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",0,[],[],249.0,2.8,0.3,4.5,3.4,8.3,1.1
breads,Grilletine Sans sucres ajoutés Blé complet,3182180002542,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",1,[],['en:e300'],411.0,10.0,2.4,2.1,12.7,13.0,0.9
breads,Everyday Tiger Rolls with Sourdough,5025125000174,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:white-breads', 'en:bread-white-from-wheat-flour-of-the-highest-grade-gost-26987-86']",4,[],"['en:e300', 'en:e500', 'en:e503', 'en:e920']",250.0,0.625,0.125,3.5,2.62,9.12,0.859
breads,Pain complet 3 céréales,3229820019192,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:wholemeal-breads', 'fr:pain-complet-3-cereales']",0,[],[],196.0,2.9,0.4,2.0,11.0,5.0,1.1
breads,Cinnamon & Raisin Bagels,5020364010144,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:bagel-breads']",2,[],"['en:e282', 'en:e300']",272.0,2.12,0.235,10.4,5.18,9.18,0.568
breads,Soft Pittas Easy to Fill Wholemeal,5010044010144,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:wholemeal-soft-pitta']",7,[],"['en:e282', 'en:e300', 'en:e415', 'en:e466', 'en:e471', 'en:e481', 'en:e920']",240.0,2.22,0.635,3.97,5.4,11.9,0.905
breads,Seeded Sourdough Half Bloomer,363174,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",0,[],[],283.0,5.4,1.1,3.1,3.8,10.7,0.83
breads,Beau & bon pain de mie complet lin tournesol 320g,3228857001101,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:frozen-foods', 'en:breads', 'en:sliced-breads', 'en:frozen-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],303.0,9.0,1.0,3.5,7.0,11.0,0.9
breads,Farmhouse Soft Bread,5010044002378,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:white-breads']",5,[],"['en:e282', 'en:e300', 'en:e471', 'en:e481', 'en:e920']",244.0,2.58,0.468,2.11,2.34,8.9,0.966
breads,Durum wheat flatbreads,5060198645617,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",0,[],[],299.0,7.9,1.2,2.4,2.0,8.9,1.475
breads,Pan de Molde Clásico,8008698005576,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:gluten-free-breads', 'en:sliced-breads']",1,[],['en:e464'],232.0,3.6,0.4,3.2,8.0,3.6,0.98
breads,10 Tortillas Trigo,8480000808592,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",8,[],"['en:e202', 'en:e282', 'en:e296', 'en:e415', 'en:e422', 'en:e471', 'en:e500', 'en:e500ii', 'en:e920']",294.0,5.83,1.94,1.67,4.44,8.33,1.6
breads,Pain de mie Bio grandes tranches complet sans sucres ajoutés 500g,3760049798869,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",1,[],['en:e300'],252.0,5.1,0.5,1.9,6.9,10.0,0.99
breads,Pain de mie grandes tranches Avoine & Graines 500g,3760049798845,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads', 'fr:pain-de-mie-a-la-farine-d-avoine', 'fr:pain-de-mie-a-la-farine-de-ble']",2,[],"['en:e282', 'en:e300']",274.0,9.1,1.0,2.2,6.0,12.0,0.93
breads,Organic Bread 21 Whole Grains and Seeds,13764027053,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",0,[],[],244.0,0.0,0.0,8.89,8.89,13.3,0.944
breads,Pain Grillé l'Original,3182180002436,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:toasts', 'fr:b']",1,[],['en:e300'],388.0,3.5,0.4,4.1,4.3,11.0,1.3
breads,Pan de molde natural trigo espelta 100% integral,8480000864673,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],240.0,4.1,0.8,3.7,7.4,12.0,1.1
breads,Sourdough  bagels,5099077004306,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:bagel-breads']",3,[],"['en:e200', 'en:e282', 'en:e300']",277.0,3.05,0.38,6.24,4.13,10.1,1.11
breads,Farmhouse Super Seeded Loaf,5057545928769,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",4,[],"['en:e282', 'en:e300', 'en:e471', 'en:e472e']",294.0,9.6,1.2,4.9,5.8,11.2,0.9
breads,Krisprolls - Wholegrain Complets,7311071330815,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:crispbreads', 'en:toasted-bread-rolls']",0,[],[],397.0,6.2,2.1,7.0,7.7,12.0,1.6
breads,White Bread wraps,5022824240061,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:sandwiches', 'en:breads', 'en:wraps', 'en:white-breads', 'en:wheat-breads']",1,[],['en:e282'],225.0,0.9,0.3,1.3,2.5,5.9,0.5
breads,Biscottes Pleine vie Sans sel ajouté,3392460481114,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-with-reduced-salt', 'en:rusks', 'en:rusks-without-salt']",1,[],['en:e300'],407.0,6.1,2.7,4.8,3.7,12.0,0.01
breads,Pain de mie extra-moelleux nature,4056489007166,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads']",1,[],['en:e262'],284.0,4.4,0.4,3.6,2.8,8.4,0.9
breads,Pain AMS 7 céréales,3228850000262,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",0,[],[],282.0,6.8,0.7,5.0,6.5,10.7,1.13
breads,Wholemeal Seeded Farmhouse Loaf,20511296,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",2,[],"['en:e300', 'en:e322']",262.0,7.87,0.851,2.13,8.3,12.3,0.984
breads,Tartines craquantes Froment,20006174,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:biscuits-and-crackers', 'en:breads', 'en:crackers-appetizers', 'en:extruded-crispbreads', 'en:toasts']",0,[],[],385.0,23.4,0.5,3.5,6.2,11.7,1.19
breads,Original Breadsticks,4088600305592,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",0,[],[],406.0,8.4,1.4,3.0,3.7,10.0,1.7
breads,Biscottes aux céréales et aux graines,20298036,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:multigrain-rusks']",1,[],['en:e300'],405.0,10.0,1.2,4.0,7.5,14.0,1.7
breads,Pain grillé Pelletier,7622210416667,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts']",1,[],['en:e300'],389.0,4.8,2.0,2.5,0.9,12.0,1.8
breads,Seeded,5010003063457,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sourdough']",1,[],['en:e300'],280.0,7.4,0.7,3.4,4.3,10.7,1.22
breads,American Sandwich Nature,3228857000838,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:sandwiches', 'en:breads', 'en:sliced-breads']",0,[],[],271.0,4.1,0.4,7.7,3.9,7.6,1.1
breads,White Tortilla Wraps,5057967342044,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads']",7,[],"['en:e282', 'en:e330', 'en:e422', 'en:e450', 'en:e450i', 'en:e471', 'en:e500', 'en:e500ii', 'en:e920']",284.0,5.0,2.2,2.2,3.7,8.2,0.965
breads,The Honey Soaked Seeded Bloomer,4088600161686,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",1,[],['en:e300'],256.0,4.8,0.6,4.6,6.8,9.8,0.785
breads,Thins Multi-Seed Flatbreads,5050974000822,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:breads', 'en:flatbreads']",1,[],['en:e508'],435.0,14.1,3.3,2.9,8.1,16.4,1.54
breads,Gluten free,8008698011065,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:gluten-free-breads', 'en:sliced-breads', 'en:gluten-free-sliced-breads']",2,[],"['en:e464', 'en:potassium-iodide']",262.0,9.2,1.1,0.9,8.8,4.5,1.0
breads,Simply Sesame,5050974505297,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:crispbreads', 'fr:pains-croustillants-complets']",0,[],[],381.0,6.67,0.952,2.86,18.1,13.3,0.667
breads,Pain au lait bio x12 420g,3760049798890,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:sweet-pastries-and-pies', 'en:breads', 'en:viennoiseries', 'en:milk-bread-rolls']",0,[],[],345.0,11.0,1.2,8.7,2.4,9.4,0.9
breads,Pain de mie nature,3228857000913,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:sliced-breads-without-crust']",0,[],[],266.0,4.3,0.4,7.7,3.8,7.0,1.1
breads,Pan de Molde 100% Integral,8480000823281,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",6,[],"['en:e200', 'en:e202', 'en:e282', 'en:e300', 'en:e471', 'en:e472e']",238.0,3.2,0.7,2.9,7.4,11.0,1.0
breads,Sesame Crispbread with a naturally nutty flavour,40874302,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:breads', 'en:crispbreads', 'en:high-fibre-bread', 'en:high-fibre-products']",0,[],[],369.0,6.3,1.0,3.7,16.8,12.3,0.55
breads,PUMPKIN SEED & OAT CRISPBREAD,5050974503712,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:crispbreads', 'en:crispbreads-wholemeal', 'en:crisp-bread']",0,[],[],384.0,8.8,1.6,3.2,14.4,13.6,0.48
breads,Pain 100% mie nature sans sucre ajouté,3228857001118,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'fr:pains-de-mie-blancs-nature']",0,[],[],262.0,5.0,0.4,5.6,4.9,7.1,1.0
breads,Wholemeal tortilla wraps,5057967342082,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",7,[],"['en:e202', 'en:e282', 'en:e330', 'en:e422', 'en:e450', 'en:e450i', 'en:e471', 'en:e500', 'en:e500ii']",279.0,5.25,2.46,3.28,6.89,9.02,0.885
breads,Le pain au Seigle,3560070879762,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rye-breads']",3,[],"['en:e200', 'en:e262', 'en:e300']",221.0,1.2,0.3,3.4,6.3,7.1,1.2
breads,Oregano Crostini Italian Bread Bites,5060198640643,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:breads', 'en:breadsticks', 'en:bread-bite']",0,[],[],467.0,17.0,2.3,1.5,3.3,10.0,2.0
breads,Fines Tartines farine de Seigle,3029330004240,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",2,[],"['en:e262', 'en:e300']",224.0,1.6,0.3,3.8,8.7,7.1,1.2
breads,,7300400117975,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:biscuits-and-crackers', 'en:frozen-foods', 'en:breads', 'en:crackers-appetizers', 'en:crispbreads', 'en:panificati', 'en:sostitutivo-del-pane']",0,[],[],333.0,1.11,0.556,2.22,20.0,8.89,0.00222
breads,Pane Pugliese,5060198640247,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads']",0,[],[],252.0,1.2,0.23,2.3,4.1,8.9,1.2775
breads,Baker Street Seeded Rye Bread,5027952012573,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:rye-breads']",3,[],"['en:e200', 'en:e262', 'en:e262i', 'en:e300']",242.0,4.5,0.5,2.5,5.5,8.5,1.0
breads,,6111259347106,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:breads', 'en:chocolates', 'en:rusks', 'en:rusk-with-eggs']",0,[],[],500.0,25.0,15.0,45.0,5.0,5.0,0.5
breads,12 Crunchy Taco Shells,8410076480637,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:corn-flatbreads', 'en:tacos']",0,[],[],509.0,27.0,2.3,1.0,3.6,5.4,0.05
breads,Malted Bloomer,4088600184197,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:white-breads', 'en:bread-white-from-wheat-flour-of-the-highest-grade-gost-26987-86']",2,[],"['en:e282', 'en:e300']",251.0,1.7,0.1,4.9,4.1,8.5,0.48
breads,Biscotte gout brioche heudebert,3017760771894,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts']",4,[],"['en:e160a', 'en:e160ai', 'en:e300', 'en:e471', 'en:e481']",196.0,5.0,2.2,5.4,1.7,5.0,0.5
breads,mission wraps,5036034406186,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",6,[],"['en:e202', 'en:e282', 'en:e296', 'en:e422', 'en:e471', 'en:e500']",312.0,6.86,1.14,2.29,2.45,8.01,0.739
breads,Seeded Sourdough,5060235980589,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sourdough-bread']",0,[],[],232.0,4.1,0.4,1.2,6.7,9.5,1.0
breads,Biscottes Complètes bio,3560070308316,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:rusks', 'en:wholemeal-rusks']",1,[],['en:e300'],388.0,6.3,0.7,4.9,9.7,12.0,1.3
breads,Multiseed Batch,5057545928899,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",3,[],"['en:e282', 'en:e300', 'en:e472e']",260.0,4.6,0.8,3.0,4.0,9.8,0.92
breads,2 Stonebaked Baguettes,4088600072029,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:baguettes', 'en:pre-baked-breads']",2,[],"['en:e1510', 'en:e300']",291.0,1.24,0.442,2.74,3.54,10.0,1.09
breads,Sliced White Sourdough Bread with Protein,5025125000075,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:flours', 'en:breads', 'en:bread-flours', 'en:white-breads', 'en:bread-white-from-wheat-flour-of-the-highest-grade-gost-26987-86', 'en:sourdough']",0,[],[],238.0,6.38,0.69,1.72,5.52,20.3,0.00246
breads,Grilletine froment,3182180002092,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:toasts', 'en:crispbreads', 'en:toasted-bread-rolls']",2,[],"['en:e300', 'en:e471']",427.0,9.6,2.0,9.0,6.3,12.0,0.88
breads,PAIN MIE SANDWICH BIO* COMPLET Sans sucres ajoutés 500G,3760049794373,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:packaged-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",1,[],['en:e300'],252.0,5.1,0.5,1.9,6.9,10.0,0.99
breads,CRISP BREAD Blackpepper,5050974503736,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:crispbreads', 'en:crispbreads-wholemeal', 'en:crisp-bread']",0,[],[],344.0,1.6,0.2,2.5,14.5,8.8,0.56
breads,Pain de mie complet,6111245460345,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],237.0,3.5,0.3,4.2,7.0,8.0,1.0
breads,Pain complet seigle,3229820019208,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rye-breads', 'en:wholemeal-breads']",0,[],[],198.0,1.3,0.2,4.0,10.0,4.6,1.1
breads,Crispbread,8008698007303,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:crispbreads']",0,[],[],380.0,1.7,0.3,6.0,2.3,6.0,1.4
breads,Pan de molde 12 cereales y semillas,8480000835475,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",5,[],"['en:e200', 'en:e202', 'en:e282', 'en:e471', 'en:e472e']",263.0,6.1,1.0,3.4,6.3,11.0,1.175
